,postcode,city,state,State Abbreviation,latitude,longitude
381,16010.0,KOTA BHARU,KELANTAN,KTN,6.0064,102.21799999999999
382,16020.0,BACHOK,KELANTAN,KTN,6.0558,102.3487
383,16030.0,BACHOK,KELANTAN,KTN,6.0547,102.3868
384,16040.0,WAKAF BHARU,KELANTAN,KTN,6.0573,102.1743
385,16050.0,BACHOK,KELANTAN,KTN,6.032,102.3251
386,16060.0,BACHOK,KELANTAN,KTN,6.0547,102.3868
387,16070.0,BACHOK,KELANTAN,KTN,6.0334,102.3499
388,16080.0,TUMPAT,KELANTAN,KTN,6.1411,102.1763
389,16090.0,BACHOK,KELANTAN,KTN,6.0338,102.3572
390,16100.0,KOTA BAHRU,KELANTAN,KTN,6.122000000000001,102.2523
391,16109.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
392,16150.0,KOTA BHARU,KELANTAN,KTN,6.0602,102.2341
393,16200.0,TUMPAT,KELANTAN,KTN,6.1174,102.1685
394,16210.0,TUMPAT,KELANTAN,KTN,6.1183,102.1386
395,16250.0,WAKAF BHARU,KELANTAN,KTN,6.0864,102.2099
396,16300.0,BACHOK,KELANTAN,KTN,6.0269,102.3366
397,16310.0,BACHOK,KELANTAN,KTN,5.9932,102.3636
398,16320.0,BACHOK,KELANTAN,KTN,6.0547,102.3868
399,16400.0,MELOR,KELANTAN,KTN,5.92,102.2742
400,16450.0,KETEREH,KELANTAN,KTN,5.9179,102.2274
401,16500.0,KEM DESA PAHLAWAN,KELANTAN,KTN,5.8938,102.2273
402,16600.0,PULAI CHONDONG,KELANTAN,KTN,5.8908,102.2376
403,16700.0,CHERANG RUKU,KELANTAN,KTN,5.8722,102.4363
404,16800.0,PASIR  PUTEH,KELANTAN,KTN,5.876,102.3841
405,16810.0,SELISING,KELANTAN,KTN,5.8899,102.2958
406,17000.0,PASIR MAS,KELANTAN,KTN,6.0129,102.1459
407,17007.0,PASIR MAS,KELANTAN,KTN,6.0427,102.1391
408,17009.0,PASIR MAS,KELANTAN,KTN,6.0427,102.1391
409,17010.0,PASIR MAS,KELANTAN,KTN,6.0377,102.1486
410,17020.0,PASIR MAS,KELANTAN,KTN,6.0403,102.1465
411,17030.0,PASIR MAS,KELANTAN,KTN,5.8931,102.1712
412,17040.0,PASIR MAS,KELANTAN,KTN,6.0284,102.1551
413,17050.0,PASIR MAS,KELANTAN,KTN,5.961,102.1484
414,17060.0,PASIR MAS,KELANTAN,KTN,6.0061,102.1743
415,17070.0,PASIR MAS,KELANTAN,KTN,6.0102,102.1486
416,17200.0,RANTAU PANJANG,KELANTAN,KTN,5.9632,102.0073
417,17500.0,TANAH MERAH,KELANTAN,KTN,5.7687,102.1201
418,17507.0,TANAH MERAH,KELANTAN,KTN,5.8074,102.15100000000001
419,17509.0,TANAH MERAH,KELANTAN,KTN,5.8074,102.15100000000001
420,17510.0,TANAH MERAH,KELANTAN,KTN,5.7657,102.1153
421,17600.0,JELI,KELANTAN,KTN,5.728,101.9225
422,17610.0,KUALA BALAH,KELANTAN,KTN,5.4526,101.9212
423,17700.0,AYER LANAS,KELANTAN,KTN,5.8142,101.9253
424,18000.0,KUALA KRAI,KELANTAN,KTN,5.5693,102.1786
425,18050.0,KUALA KRAI,KELANTAN,KTN,5.5339,102.1996
426,18200.0,DABONG,KELANTAN,KTN,5.4938,102.0523
427,18300.0,GUA MUSANG,KELANTAN,KTN,5.0356,102.0247
428,18400.0,TEMANGAN,KELANTAN,KTN,5.7612,102.1769
429,18500.0,MACHANG,KELANTAN,KTN,5.7573,102.2168
430,50000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1433,101.6955
431,50050.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1451,101.6945
432,50088.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1479,101.7008
433,50100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1513,101.6947
434,50150.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1406,101.6955
435,50200.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1447,101.7007
436,50250.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1447,101.6951
437,50300.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1841,101.6911
438,50350.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1512,101.6956
439,50400.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1489999999999996,101.697
440,50450.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1512,101.7091
441,50460.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1365,101.6941
442,50470.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.134,101.6873
443,50480.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1630000000000003,101.6753
444,50490.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1466,101.6673
445,50500.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1325,101.6957
446,50502.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
447,50504.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
448,50505.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
449,50506.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
450,50507.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
451,50508.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
452,50512.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1503,101.6924
453,50514.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
454,50515.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
455,50519.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
456,50528.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
457,50529.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
458,50530.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
459,50532.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
460,50534.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
461,50536.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
462,50540.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
463,50544.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
464,50546.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
465,50548.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
466,50550.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1466,101.6636
467,50551.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
468,50552.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
469,50554.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
470,50556.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
471,50560.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
472,50562.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
473,50564.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1078,101.7282
474,50566.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.138,101.6867
475,50568.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
476,50572.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
477,50576.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
478,50578.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
479,50580.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.155,101.6888
480,50582.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1374,101.6889
481,50586.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1698,101.7026
482,50588.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
483,50590.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
484,50592.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
485,50594.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
486,50596.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
487,50598.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
488,50599.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
489,50600.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
490,50603.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1249,101.6528
491,50604.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
492,50605.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
493,50608.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1465,101.6636
494,50609.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
495,50610.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
496,50612.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1683,101.7118
497,50614.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
498,50620.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
499,50621.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
500,50622.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
501,50623.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
502,50626.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
503,50632.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
504,50634.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1488,101.6952
505,50636.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
506,50638.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
507,50640.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
508,50642.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
509,50644.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
510,50646.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
511,50648.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
512,50650.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
513,50652.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
514,50653.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
515,50656.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1466,101.6934
516,50658.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
517,50660.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
518,50661.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
519,50662.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
520,50664.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
521,50666.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
522,50668.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
523,50670.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
524,50672.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
525,50673.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
526,50676.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
527,50677.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
528,50678.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
529,50680.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
530,50682.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1306,101.6983
531,50684.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1479,101.6919
532,50688.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
533,50694.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.156,101.6915
534,50700.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
535,50702.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
536,50704.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
537,50706.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
538,50708.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
539,50710.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
540,50712.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
541,50714.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
542,50716.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
543,50718.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
544,50720.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
545,50722.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
546,50724.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
547,50726.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
548,50728.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
549,50730.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
550,50732.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
551,50734.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
552,50736.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
553,50738.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
554,50740.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
555,50742.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
556,50744.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
557,50746.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
558,50748.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
559,50750.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
560,50752.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
561,50754.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
562,50758.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
563,50760.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
564,50762.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
565,50764.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
566,50766.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
567,50768.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
568,50770.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
569,50772.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
570,50774.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
571,50776.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
572,50778.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
573,50780.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
574,50782.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
575,50784.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
576,50786.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
577,50788.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
578,50790.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
579,50792.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
580,50794.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
581,50796.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
582,50798.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
583,50800.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
584,50802.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
585,50804.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
586,50806.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
587,50808.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
588,50810.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
589,50812.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
590,50814.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
591,50816.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
592,50818.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
593,50901.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
594,50902.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
595,50903.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
596,50904.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
597,50906.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
598,50907.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
599,50908.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
600,50909.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
601,50910.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
602,50911.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
603,50912.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
604,50913.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
605,50914.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
606,50915.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
607,50916.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
608,50917.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
609,50918.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
610,50919.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
611,50920.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
612,50921.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
613,50922.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
614,50923.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
615,50924.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
616,50925.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
617,50926.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
618,50927.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
619,50928.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
620,50929.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
621,50930.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
622,50931.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
623,50932.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
624,50933.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
625,50934.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
626,50935.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
627,50936.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
628,50937.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
629,50938.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
630,50939.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
631,50940.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
632,50941.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
633,50942.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
634,50943.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
635,50944.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
636,50945.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
637,50946.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
638,50947.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
639,50948.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
640,50949.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
641,50950.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
642,50988.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1428,101.6902
643,50989.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
644,50990.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
645,51000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1911,101.6932
646,51100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.175,101.6893
647,51200.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1876,101.67200000000001
648,51700.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
649,51990.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
650,52000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.2029,101.6647
651,52100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1833,101.6584
652,52200.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1553,101.6668
653,53000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1788,101.7045
654,53100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1962,101.7121
655,53200.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1702,101.7056
656,53300.0,SETAPAK,KUALA LUMPUR,KUL,3.1876,101.7102
657,53700.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
658,53800.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
659,53990.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
660,54000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1649,101.723
661,54100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1536,101.7038
662,54200.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1729,101.7334
663,55000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1532,101.7252
664,55100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1366,101.7172
665,55200.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.706
666,55300.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1177,101.7424
667,55700.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
668,55710.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
669,55720.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
670,55900.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
671,55902.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
672,55904.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
673,55906.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
674,55908.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
675,55910.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
676,55912.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
677,55914.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
678,55916.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
679,55918.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
680,55920.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
681,55922.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
682,55924.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
683,55926.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
684,55928.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
685,55930.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
686,55932.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
687,55934.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
688,55990.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
689,56000.0,CHERAS,KUALA LUMPUR,KUL,3.1056,101.7253
690,56100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1197,101.7275
691,57000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1013,101.6915
692,57100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1093,101.6995
693,57700.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
694,57990.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
695,58000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1238,101.6841
696,58100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1185,101.68700000000001
697,58200.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.0934,101.6794
698,58700.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
699,58990.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
700,59000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1328,101.6783
701,59100.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1317,101.6707
702,59200.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1185,101.6757
703,59700.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
704,59800.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
705,59990.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.139,101.6869
706,60000.0,KUALA LUMPUR,KUALA LUMPUR,KUL,3.1456,101.645
707,68100.0,BATU CAVES,KUALA LUMPUR,KUL,3.2178,101.6919
708,87000.0,LABUAN,LABUAN,LBN,5.296,115.2429
709,87010.0,LABUAN,LABUAN,LBN,5.2913,115.2459
710,87011.0,LABUAN,LABUAN,LBN,5.2913,115.2459
711,87012.0,LABUAN,LABUAN,LBN,5.2913,115.2459
712,87013.0,LABUAN,LABUAN,LBN,5.2913,115.2459
713,87014.0,LABUAN,LABUAN,LBN,5.2913,115.2459
714,87015.0,LABUAN,LABUAN,LBN,5.2913,115.2459
715,87016.0,LABUAN,LABUAN,LBN,5.2913,115.2459
716,87017.0,LABUAN,LABUAN,LBN,5.2913,115.2459
717,87018.0,LABUAN,LABUAN,LBN,5.2913,115.2459
718,87019.0,LABUAN,LABUAN,LBN,5.2913,115.2459
719,87020.0,LABUAN,LABUAN,LBN,5.2913,115.2459
720,87021.0,LABUAN,LABUAN,LBN,5.2913,115.2459
721,87022.0,LABUAN,LABUAN,LBN,5.2913,115.2459
